"LinearRegression","SVM","BoostedDecisionTree"
47.5226414789621,43.4943932931041,29.6617326774228
395.308965906197,496.215885520028,424.94165302885
267.662773784299,236.173462706951,199.962187936665
453.241291842339,497.949156911249,509.438422715696
193.107624918304,224.915002490327,196.628945554242
60.0247360013503,83.7276289154136,59.4556902941069
48.6009029085793,70.8575085517148,53.8548182307354
9.83016172340804,8.10603929014735,2.88177562202546
370.805049045647,124.300585069895,108.630579886527
199.891263291001,242.907079412678,218.749270528861
222.640212619899,382.838236034039,356.192151288994
454.836266133398,287.231451591278,337.223922023421
118.358206056595,163.071018234726,134.784483745944
21.7672698715322,11.097180679289,61.9706492216322
0,3.65368273025715,0
0,0,0
105.108894753281,64.496279940864,77.3085963800238
71.7976254813425,37.3395490994645,36.8372418314057
11.0411935391451,0,1.50032601176925
0,14.7967231947283,11.8135277894659
186.544105243858,312.066610579644,237.148252625759
25.4998320658959,12.6049705037677,22.6287502295329
6.16089617730097,0,11.9203353404174
0.295711190702296,5.19393958789689,10.6848752985949
220.156473389567,309.161542350532,302.080269418219
364.713892209867,437.66748909054,414.170483619029
177.455359289354,224.499889504699,232.797415161114
0,0,15.6222969169332
0,7.16953501202184,9.17572451266244
370.309529531091,469.274691960585,424.475399469122
198.109995496161,115.636854586795,139.659769194023
255.169498467585,142.967079740655,175.386985247691
36.8420596045797,21.5657211558279,23.0174289117275
177.479869417891,105.179499110038,131.652425217301
252.762487561882,143.043040579556,159.525397818661
323.617706572649,277.613112602648,268.557047041421
266.79449100513,280.289126994516,289.418955185084
6.60460203493075,6.2026231778398,20.1915711375027
338.181104665475,387.720494798421,354.644604403779
200.992608646085,147.326080878668,167.08781347123
248.723781593849,202.044366862512,207.256574718005
244.447115430088,192.347633593694,193.142504164535
22.3416398510704,0,10.4979846287766
27.8902227109388,18.6515665054363,22.2766579947414
162.598494108434,161.654313686232,153.219220749433
23.2104258269427,5.04174225702499,10.9692929651201
14.7654343711209,0,6.99821369524253
206.957020632778,154.505549843567,185.180383363601
262.387587675254,228.797555951424,219.040130735921
258.936471179651,225.377851143884,219.964917086251
106.046578752714,164.732023651352,110.712469042125
68.0243100779537,62.3225707992453,60.770011423658
484.502249079494,313.356580237909,379.782674260021
235.060987830429,212.445454707776,205.841720604469
16.0962605890243,31.9304328664655,11.4731981046019
209.217253470867,372.847080235674,356.705675963027
263.574646771109,418.387546568369,427.330041440011
247.939584114598,360.391460232457,372.726957646837
182.707669651442,208.262090042202,176.12349705921
149.396400379504,174.214924150906,135.623158793285
82.0137480848288,85.862031932212,93.5287616659228
104.427347462203,38.341167235028,45.1738137090703
224.332409716963,252.805753665645,273.95121340983
292.260389915365,284.499816635415,292.383619622603
63.7302073601169,136.250053633447,94.1248844022999
198.317404842961,213.824614967754,216.538969156933
179.163460515978,32.0143610193726,69.1762563593822
247.091440714381,159.017562486672,120.039141917059
266.126982879376,278.104334420161,246.823936409476
133.699231511923,146.633916421297,115.286813187279
49.9751390484442,52.4424616084753,62.2309354231485
0,0,10.2927619333985
0,0,0
197.913852294602,103.94232076914,119.343883728407
391.133816756315,293.084748056409,208.384708765538
17.7181172329435,0,0
0,0,0
162.108559303523,79.2423143081299,52.1122494517274
140.190033746665,99.5129512004861,73.5806978311298
90.0637809091759,16.2983393687557,70.5363439845727
46.4978746432121,0,11.0411190002288
10.5291614587022,0,28.1258426433575
7.2828397856599,0,10.0061280093168
0,3.78447755428627,0
205.185802782374,156.359834955499,131.548230370533
232.440823859338,190.547414407944,186.188119139073
501.718717564122,359.369957506473,409.551441958841
236.588368601113,203.147636410399,231.256343878522
175.857002487793,188.491670267779,175.276226446361
15.323421755414,83.6888094774076,70.6861049977176
16.6681583449394,42.4698197570554,23.9093569672622
300.995582789672,293.452626604494,245.957254383315
220.681897288852,340.015880141856,302.790620863236
334.467311802742,305.04482037433,307.426661703099
77.3005892819045,104.46881468824,93.5790886183364
24.5776566587374,38.3113642863979,14.3856090576983
0,35.8393331241915,6.27045715035225
7.22476076941581,62.7323077485558,21.9547447626214
346.835615359454,487.027651206996,430.100570878823
266.321910485624,165.357756156169,229.563369706491
261.648438600971,181.620740242769,207.171733526804
128.420224420581,167.362185851612,163.731015738491
71.3610067712513,103.473439724408,109.013884923594
336.059453644866,312.030382292897,285.909133229625
445.304296905303,577.225839416908,572.907765775045
184.283232456999,205.335701428918,215.535156355153
238.350510439213,355.120350374448,301.974915001556
211.970216945351,163.985003206862,132.848131740404
43.0675337098073,43.892597827979,52.5351613801827
28.5048623534163,9.46028932206687,35.8858897497342
9.18779517885595,0,23.7200692533876
226.974696899015,241.552672769192,219.995212683402
309.444847247402,342.726962998348,329.06064581279
167.834979354813,192.833598747773,163.251507242116
0,77.4161574533037,55.0567130942936
168.431415954026,320.890481359395,317.768310177747
116.525665658487,143.032409911313,105.83691255103
2.87840452066936,0,6.3539827843589
205.179562620491,250.35978686285,263.222889958792
45.7478336239792,9.12043609626255,18.7665542623961
47.4714649993479,5.4477382652521,13.3650600606557
349.726823005949,50.0418313200091,89.4500163495197
158.27565839648,226.605348711831,178.188937617564
206.391543170107,318.427887592441,249.94311592661
38.0235825625531,28.2236549321559,6.96470656915134
163.682217280023,245.493159829781,269.303726695985
213.373961494289,284.200948399604,251.266842274467
163.645598931488,179.207037038725,214.254183094676
387.316708682116,163.426873300447,218.880954363548
358.944157113258,195.230065405267,175.362055319055
160.808870031855,119.941362228403,113.863534148454
126.096472723256,89.8880080199312,71.6861353841549
41.0834978164316,62.6960509864576,55.3809006435912
2.14836635331834,9.38004245629284,29.6666616541236
209.936744828746,206.567702119878,228.481998253121
262.154074397091,211.742243176755,235.63198576246
386.200607847203,417.224719527713,375.884027130791
6.31565023840433,0,19.2389382037955
0,0.880146670536845,14.9104767028227
217.26977712836,215.381477239904,221.832713483409
464.881261963652,615.650685750752,552.0577178154
128.262084009146,146.978653003766,150.129440042279
244.167262546456,152.597857137802,170.798129978331
273.451788821864,205.580586868321,211.071703093129
341.379769020266,322.14443554097,327.371471756207
500.685441433088,602.377290112274,607.74449649085
458.539715076527,604.800573109321,571.30095149958
203.938418714852,254.521183627154,253.424510050653
80.0016044419035,87.7759441612321,97.4528339688706
50.5634339756607,0,11.7944145117316
361.745231939035,509.166065848835,478.533490791807
225.309828847822,217.186875116884,242.495090047588
260.489351261566,198.915709669224,187.641992859811
477.512371945682,547.901996203705,523.145545852509
140.031893335229,155.607533301538,141.95977674797
43.0375584125545,20.1028380934197,58.0938936003017
23.8838287935959,0,26.1509381288256
208.32983819016,250.318313107676,233.046904089444
250.485014795781,262.384190875256,273.957029296953
14.3055417594019,21.8706134929236,8.34401287184989
67.2265767754733,14.3526249768108,18.2940763809788
352.768631783798,80.2742685623836,92.3750285882273
319.365760772891,255.112632931525,219.030899577545
217.059348451469,211.335885129089,192.603289082549
8.27869395012672,95.4921225941659,68.667555885316
324.938947700337,91.7103806435683,61.4949201059664
330.114308370348,461.816973552323,449.252666542008
454.160841820461,411.830075017814,387.939495393549
35.4372437284907,58.0843183257584,74.8682395372517
211.200522474577,88.5523674698249,169.531626903985
121.295715151053,121.749488654914,128.789989174217
219.703188053868,299.310308456397,314.491923941686
303.907090902442,343.214317947132,312.693102017652
205.997517148079,264.54805631825,220.335898640566
82.0607028751302,95.573226100243,92.7264027160256
38.4161689695406,0,23.7870073657448
224.031811645781,279.403385641279,289.303729844663
274.442760771513,226.899167663043,203.652594093186
276.402952329585,193.146492719006,190.167255631879
44.0867269454546,0,29.0584877955666
194.215991844243,113.136085441098,123.142377871651
227.459866701138,127.423625055525,184.149078134569
451.881935296517,398.503800104712,411.284711383333
416.622796333808,358.260875173284,314.300305155769
59.3536766093937,18.9957635434635,53.2777237740614
246.160743344832,162.65733104398,204.747162976691
357.055970992533,331.202340147138,333.253789453127
255.195322222018,201.267474539832,267.686566601574
86.2517509248772,89.2624948094273,97.1229487118437
379.167216793562,106.340125496694,112.244146374319
263.153077556564,194.232747644496,192.344320948962
217.05906552207,312.181338257991,278.775971841806
332.229669322291,227.837197879319,227.947988026767
247.020476321828,208.642912931077,211.483263586465
131.139882722408,123.66972851348,115.158027171241
29.2526357367026,62.8339154576388,58.0698293095575
32.3864403016178,34.0103384250128,19.9423738815757
196.115968832461,307.775550972522,274.659295057178
290.747147233968,410.374966719622,449.655331910444
264.110514663522,380.260848674601,409.926332459689
474.013128824634,393.320296783294,354.291080900482
316.786897133553,230.677966535008,228.915807648139
85.7003862893959,43.7119053220384,35.6430199088345
112.563926051634,90.5491409433552,105.561512757411
201.057111499983,134.972683341589,146.473551253445
123.970860487379,116.641819079867,141.385481620621
0,15.3971279707058,2.88295791990122
215.742396357676,222.994949213876,234.621796451919
420.440006475807,516.370641895002,510.574017826053
172.812500610164,154.68123196276,159.951830691935
27.2527029181431,2.95218639515346,14.6455913983474
204.121565194271,130.122969346623,141.094484552963
277.071053015947,285.623933543172,290.850279282474
0,46.5203694192571,21.2490684185475
0,31.4055463467384,12.595464149768
0,33.9661872812474,21.8423948567132
220.776034998607,180.715248113447,191.640671593198
423.965335986969,437.699831306991,440.282293742705
124.100721001327,157.40979174704,143.964283486106
37.5848477145934,90.994594149078,80.453462212821
273.514209915321,268.367303659767,273.243640886302
194.463464049452,273.320268492272,264.895690095724
231.778765086221,217.973416886928,224.996523958822
63.7205190280865,91.5773573073366,88.8506462131767
41.5498041530632,92.1892007083203,78.7683112701551
189.885982487413,47.0478711117665,78.8426662603911
181.208070083371,287.831978406171,266.896111797108
227.964752686595,412.980407050158,343.833621388185
176.807342064518,128.897634932663,156.528926616628
0,78.1297354958269,63.7948966103999
0,10.7749440222311,0
151.716700633134,161.845439202773,161.513836164977
159.744239311015,308.488463965463,263.796307148728
0,27.6339307410289,8.39782707475082
236.194019657172,188.376160937096,171.83253846801
297.867122142803,277.726851276263,253.693549405816
283.997108109227,278.086969150468,306.105159972953
171.643050452435,199.131097315241,203.570841201468
0,27.1085196571007,8.61876513741265
0,36.0955185617672,22.1703299679721
224.416539259951,190.913597877657,178.57170363652
120.681363647717,160.487346977373,137.956836391268
31.4788153974026,78.8639180286196,68.0988052746749
0,49.3549646361249,23.9542328169836
293.980808198091,271.157623706522,243.916134514776
0,0,13.1971044933538
0,22.8589646189683,27.5089425756213
137.725818877403,46.2215378491951,73.6412288711118
225.417890167755,103.296429041186,118.19972124453
349.464423617867,320.532782603971,311.801352397304
100.641187604225,106.994068825714,98.99400229195
36.958121953488,64.8276597996854,71.1187469160595
211.692885297602,83.6247938282456,147.077046146638
237.905026918151,322.635023682959,306.53201650369
284.67950953113,315.638417237649,289.79270555454
199.134978957454,102.292253199916,183.734530040757
122.048445015451,105.980782188748,110.154127687064
0,41.6334335506815,0
169.367338183563,50.8901435161811,60.9258317270982
257.665062748923,391.317887464452,344.230652171646
403.094140490188,219.633843670305,247.185414279021
300.378678336356,188.7183926902,182.052308426067
178.632783642165,16.9988097136897,46.3350070573578
251.382538371286,347.057748906696,327.857390618965
133.976706983867,70.3611518283807,84.6765113161342
25.4916804453323,9.70318584579871,5.23624020381487
9.30841783568721,23.5035035958777,23.3509284048884
202.295106121439,227.605478563101,233.129652954629
263.197315669139,183.108979463599,189.168107616131
482.529911399895,540.79028688007,562.627692238648
238.686355101336,257.488097693298,269.976306572416
85.5695140821487,78.2618954055591,88.7485384612262
44.0638600740274,0,10.15192781378
23.2895392018147,4.00065435900382,18.8877673849672
218.124826005596,160.453361340983,175.813689008549
421.411507443594,482.02617632457,454.024262198548
274.254789801917,277.65386455443,300.06498855659
8.6216882816048,0,26.5690586464502
0,0,6.70924468691446
40.9855525447134,63.5006364173977,80.3445048627122
166.629437627683,61.0169331840255,44.2690971618659
114.538988271149,87.4660103372706,102.277891718955
77.9036744659542,61.5866457123778,61.1543871423176
194.638187821605,189.745545834703,150.733784751452
174.727941370095,201.597155943459,221.111378588118
174.714652019317,117.98143589686,132.246105367003
260.371561219759,193.68346791859,190.614337404781
416.233939935655,382.452998560658,389.798648412476
391.04431502235,337.789962699068,378.023086358115
29.4445040767412,37.7120384213564,42.8612410832398
196.395565822694,225.238549579518,226.80349848984
140.210171024761,151.353228456472,142.056565302885
178.854832980942,112.969892197418,153.264147501759
40.1207146933305,2.67587219126057,22.4502817228021
230.631624457587,328.849804819795,324.718494894572
256.396961400442,141.836497079543,127.616057296754
17.0961495867079,48.7349241360741,31.8821589489424
0,17.8070058583046,12.846882952434
179.315035192389,225.28476711149,231.324525842233
211.252926694961,170.275359747398,180.546093228735
150.474205475132,140.805414166612,160.13055403387
297.407251713066,297.093615843415,262.6796450643
407.821728253179,370.490818796206,356.351521036715
272.602194819851,217.612337921643,226.038271478901
162.839872592827,268.228088875661,238.3752660237
287.077994559296,314.507395373024,286.779922556091
0,55.1882947763073,73.3864798036028
0,17.6272806544576,9.02505613629179
99.0581211234329,109.602917920113,117.780177923448
0,3.15032741656813,6.5261877095011
13.6527132130033,64.2526868848989,59.653507272027
285.421593433625,383.676320256704,367.975522295627
188.071036280209,135.707845341816,158.368668781623
186.068030533697,152.696789897771,140.967339181271
372.816181871414,371.946940563347,340.655565798922
115.865441602931,113.850791332581,136.580575966523
82.5541723309928,69.4875054555257,86.4919181806432
132.751956278715,105.963419430766,56.2430767738754
167.642010303307,91.6090134067958,64.41334333746
162.923880078392,104.148819825415,81.1335048255045
348.272173374428,278.98683641498,328.651678037883
158.233067938986,92.5695380323154,98.3264883335749
166.707886809494,10.1669064647202,21.0580737580112
0,19.1913766184637,20.5147330138326
0,24.8756559226351,25.0601866863335
301.2091151353,434.544679921319,401.102433388324
166.062594487433,209.279099610723,220.433044045716
116.525288756012,107.20277596355,106.53899957092
74.499005195561,104.015896480705,114.179267997102
0,18.1492293784238,18.4532260852225
25.963335323304,57.5001804440466,61.9185807467564
174.841205593118,209.099618378329,203.820087430741
139.256926860086,114.72312740554,132.874052120135
385.246053145384,314.212345620794,324.607544404129
0,70.2625495866219,48.6097618319218
0,59.6508339825969,41.1842804212367
176.359493620769,156.658649818581,143.645768923515
138.01759779036,210.571939404161,173.602092595865
206.934362623246,308.722893397656,293.034041672275
428.054255399403,198.403380079064,242.353867069165
160.521375994862,224.985685487543,207.670366857627
213.51529602835,281.942243687041,269.301325595226
0,50.1676445600665,22.3533446037076
0,27.4676501511692,5.89444906803805
175.631853042771,152.311430906881,139.073316864727
408.975671121912,429.395141469641,366.426261319693
370.414356339981,354.550707546595,349.931496105017
94.0708676192554,147.787665613276,128.761455282562
73.3850085693783,78.383108846883,96.2788249763696
0,24.7174640672269,8.57414848849854
0,18.7173405405487,18.4106960861935
13.8736125549487,72.2585511827989,75.8950149609004
137.133998939119,178.702154499473,241.496309412871
230.022781767047,159.369374978005,164.076340434932
283.2823668548,224.949127984575,206.515160013918
125.908440716428,138.787326259232,140.128982144621
92.5971714444895,104.913665908126,113.031500907563
311.78641050393,452.138299927454,423.601013716538
229.366629566565,141.393117240816,140.611776381744
221.346323522429,106.236869392293,89.0298901342051
208.179713532019,239.304908417009,234.616594833402
156.48934606613,172.477241611098,182.864398412037
148.607221985503,119.505305294179,125.488237357326
195.597210907523,149.181932554238,166.303066930056
198.383331842184,171.013157395248,166.090817127347
266.311312040586,211.499913528189,203.911352611546
149.356559977533,102.364183956866,123.327579451236
64.6039521120818,78.3895062132635,72.39068315596
130.503979913613,181.738297749717,172.597371009274
180.937262532559,253.028168075953,264.888124027849
414.2810806117,185.48424835052,208.041468370171
20.2432429081323,62.1455134710567,65.845092799881
0,7.40411684654845,11.8693666907708
0,0,5.24972325792563
165.03898036731,270.077663263845,274.089121997497
162.029327932861,254.961329244671,237.818491433466
179.476021179493,255.714267576377,240.034046410408
398.935688872597,195.424893750005,182.546415807464
143.755604795322,83.4046843016597,87.2293559682272
0,33.5959625272879,22.6580098402105
121.101185521427,114.614508133949,118.666041462887
175.458578821669,134.593999134904,149.227137166697
0,0,9.76136965951279
135.286828391949,25.637594488428,0
92.8648917016779,185.190880436982,144.073951468969
202.41700945653,326.643517154317,258.065844276648
193.536158481705,97.9381473792145,143.741766542214
137.350763683772,88.6195666388069,110.155088719382
182.535815277886,162.294401648378,153.877348639374
250.604913353991,161.696021951509,150.734270751801
120.115484830574,16.2577243758527,62.6097801927945
83.3609218617103,0,56.9817478215739
0,0,0
281.218200797304,352.00050681828,344.630306175997
128.622852819378,89.3312877292248,109.930048590878
170.51874340149,115.964051386998,109.540449396493
214.737329841812,143.737690672551,164.403749734813
151.746605661897,114.55664326669,145.338016462869
56.4369565473273,56.177221744513,60.7510933614876
0,36.530519876322,10.6970855446799
0,25.2812257574837,0
0,17.8637321230499,0
13.2701628493694,48.3676319570139,59.0265087723761
155.811445119975,129.331581737654,98.3491058714112
136.852337930208,93.1063216626255,93.6262071727793
161.293317999272,134.104161752606,149.847541282406
0,0,7.83235368209906
0,0,1.87618860727114
13.1238595973949,62.1521191735054,76.7605097535848
21.9444663935175,44.9614958845598,61.1914134939411
0,0,2.78695065920907
0,9.63602800069077,11.8670859267541
192.957767245092,233.891415671879,198.825910886283
299.272291957687,474.389008571564,372.717472154983
235.238612784628,195.377019158631,190.817195065332
22.684163864374,45.9610593219883,55.8181684451766
238.637872078299,346.965560750977,323.559375816331
179.057687623082,132.130164855669,135.398954364702
0,0,3.30700946549699
258.298638062805,153.922520392361,134.195795639224
69.9839423156172,61.9847570256217,58.5300999389443
0,18.5196604582391,21.9228547626208
141.394027141015,81.7440611271074,113.253212426389
136.766350529913,42.2980949188378,50.279573539397
196.183523317905,188.921251183166,110.832538301922
0,16.9766579891354,2.4288929125481
0,19.6746048976341,0
112.265773663075,215.558983476683,177.438212111786
288.773518284713,224.529853199511,245.141618228191
448.079190697535,506.834664784809,436.794311990683
71.9501049060118,98.5449632892908,75.3172979419576
0,29.5713396246205,0
148.079669812551,237.433292669552,249.735167168095
173.024797703789,64.0392775368633,90.8899517674518
337.705506019594,201.115569495624,206.20602712841
212.295119594296,170.984979647445,146.80932120447
126.966677430164,75.5983816264248,89.3855694335242
60.0689067012337,46.3445628782825,47.1896774014532
0,0,0
0,0,0
169.978254318328,121.248467209347,145.692119837263
177.84274914918,195.163257749862,193.375532528862
8.8565525760154,0,11.7418633466071
31.7148537945902,78.6530088606094,75.5455944316253
192.070369720823,228.780093859905,207.880300156961
127.734609883207,95.9246829386166,106.551931908743
83.9335312742188,109.516692855218,93.2368213397918
0,11.1565654735464,9.17190614944325
415.701907861792,187.614694453341,202.525484947629
35.8168611509697,55.5915000793881,73.2926773037077
0,10.5488738823242,8.53262310562004
80.7731683258846,130.595115139901,137.570106962201
29.4150876096628,24.4059843934862,20.9299993966289
0,0,13.1814033186453
137.308647528773,129.637342581079,175.715552049372
394.989646413468,184.687782658736,214.567655106576
355.139449188191,205.578065601364,220.790790518257
148.709443105921,115.825735113654,121.747650417915
13.3168518905883,3.86917332522432,9.19524979632494
0,0,0.585527124528196
390.752157946256,470.09887145073,424.212346850108
59.2594417394297,17.7670284207646,45.3868302543505
19.6566584737266,0,0
191.155662391564,176.660860263038,137.850906751291
168.03878751542,146.852514102632,148.671963162262
0,4.1794342948115,0.651135886721537
160.477585180004,186.395302748167,198.295591319976
245.719720110591,182.109344887726,175.426231833982
93.9276675584356,64.5937671296393,70.422792996167
346.627734692884,267.160448597725,320.206288394672
4.42705170877743,4.83731875735558,26.6730482155056
295.400534310847,271.442620448759,275.343652306641
199.419826246245,207.481320974893,189.357867638247
112.263778254838,112.716771549175,117.779852007701
55.932254750427,80.0408759631305,87.1592110421365
143.277675633134,105.862633647136,109.13684488088
237.908854034641,192.455062081299,205.33391109431
211.243482213259,192.945898987319,191.565047276849
134.156948271256,133.193162789487,117.118562173866
0,14.2769487597895,18.3604957144159
175.856267774827,65.3157379447315,49.2222973158338
166.156653250425,173.412843337066,143.295390158937
367.410969671631,103.597235043308,172.748812000055
136.27274594202,88.3260776176465,48.352860366716
72.6990197463466,120.678321524664,101.104008219536
154.536790963656,140.089267697817,131.974185935127
126.497715501445,217.202756042758,203.789458945423
179.624930613961,243.809677339545,228.231011210803
0,46.1525956038344,20.8760560642329
107.50398089077,104.458103080657,119.079113133818
228.944595938289,145.258017809756,162.306263067116
456.54959118922,443.430631445758,463.536587077085
292.816388309331,274.489856154111,266.747236326373
233.139576327205,313.875032161053,265.56909720326
343.925910138698,504.954451696812,487.722383575754
159.220215045376,131.582155952956,124.658364983655
180.740314028621,175.829257190291,168.773951785894
251.577733029634,209.029024920716,190.216869572814
240.233382452241,216.77840818425,186.431363450544
0,22.1988587536866,4.57760027488333
300.94877226144,466.706822016438,439.237748164821
0,10.9946088794036,23.2543273655648
0,22.875659927704,9.723134751354
0,46.8579599193586,22.6078373770004
22.5614390775907,95.2158233238181,87.3317511479689
213.980521928314,140.555391090042,135.430023849711
148.757974182329,139.675745639686,145.297767194304
75.2226449319237,56.0159012593201,69.4646190313773
202.061365688123,177.47834772133,171.404311212821
0,0,49.2449364798873
0,0,19.2576656869045
165.667504561754,0,0
99.5221281980454,126.794554767396,96.675543712803
177.955516654189,210.205928861805,263.139069042463
389.678034970758,50.2884613906424,187.835940400613
379.66971645217,153.627784405905,157.863592652205
269.180269380218,121.856813292765,140.49784075963
94.6606171347678,67.9140313657792,85.1416265187404
31.8827507625397,63.4630341975622,37.8979567980042
0,57.2028973228683,33.111866381157
18.955899556394,0,0
107.307967127039,89.0128360060686,137.928635597869
151.980558203741,123.167252994769,190.805529790988
161.534017368584,135.705657897874,191.235061712394
246.298849846572,184.536598780491,213.071954402404
0,32.4233172496374,2.01961052966509
0,43.6558693857769,13.188406107012
226.10912914438,138.624388603123,137.880063953838
229.465330021036,156.217356467928,147.211695024068
234.427730923311,187.974291924693,164.468663676063
466.252441797102,412.650616695035,385.717259327761
422.071553350631,384.823363593763,373.920189064821
82.5444851843117,44.4937902629124,39.979341299736
67.4248537778048,73.0789038380608,89.3172218112803
313.19663390774,485.875669608503,436.947585400858
190.675523481934,236.921433866193,236.43361262169
286.65848157665,261.634457791361,256.539932070479
80.6954009587912,42.6806971251272,51.6891320111149
6.37540338589154,10.3369663545346,8.4110959132416
62.6906100082516,88.1026986732981,94.9930868265247
234.813403944173,179.082100267274,180.354047385225
465.147569588865,478.974117544661,493.058291645558
203.601632200485,217.185831990313,204.16107810334
9.91376978612347,6.529160224788,19.5020952257446
189.572440668198,92.2772879383282,86.8319470555291
356.213720250505,265.571066758673,275.019791072391
155.663654874149,192.285326330783,171.118189207334
30.3018181012622,102.00624090494,86.6681962187479
171.14175921345,164.551625108611,185.607684424302
245.898547653873,217.354942625823,214.649363069234
323.813628279594,299.983674764216,315.916069122766
240.564626837202,184.894988669916,216.287904938452
100.960593564344,77.3781040829566,96.2316775416321
9.56793695080891,56.3870737042091,46.7517146808245
62.1794828348698,15.1526880548924,27.1298524879322
304.486100553845,134.612008670943,139.498648683874
241.449231206016,316.560839850984,324.604305430967
253.338198644219,369.985746839961,364.281298019978
47.7553992362731,25.7093554299226,55.9446497509775
0,6.72682596920461,12.6198015820752
45.3196630886026,8.63647283466955,8.70648180328445
188.458710530207,14.7973590670349,15.5394395581998
170.605494882642,107.88846121205,127.639196614887
125.637378699755,157.543590935954,147.195146322452
187.659282573454,224.66424177582,211.445174579344
26.5268149851231,0,0
15.1029818923522,0.0315925569416606,4.0321319858547
71.4181885147122,122.045756322971,89.1171586372092
336.560848382856,585.523060706477,535.020891509279
206.448987071633,154.955120795212,165.234447212595
278.429429396402,190.867319356111,243.172540105993
344.596750898727,355.845188516004,382.843914156477
98.4967319609569,61.1167026601051,76.2723567480086
252.88039926413,227.227916813748,219.654873236324
308.324087118175,233.935930837256,203.077369310152
385.833007459716,273.448532517757,230.579169273395
0,0,8.17058439699604
362.49519120417,457.306317202038,465.357222223976
488.837253785566,375.969750896811,333.875978964732
361.131338228985,237.006654182459,262.114135727744
244.772290780518,174.517980827574,189.643481610767
98.9424992822341,90.9500589046131,72.6590218203853
219.365664599656,76.2096335618252,69.998345432953
341.369277026195,147.463901684748,110.55451812188
206.222756378328,167.848600344751,154.416293320301
179.472563359465,289.939032986742,272.805094697905
229.358147560808,355.659692094937,347.616447436029
412.328498103475,246.626971149108,224.418786169231
206.039609898909,123.206933896368,136.6039126547
203.041883316763,232.547065831427,226.720748610924
198.560357537824,222.218360805747,213.901770272809
442.079649479261,332.997847411396,311.725855821137
127.409116149654,84.5279389797561,83.7257667809223
24.1541111712774,24.5722065946699,7.08739171327921
4.5056861506723,38.1652590647725,17.3920458841838
215.335873403948,238.983575210282,255.431101829074
238.255555885316,178.499047075103,209.841663397253
22.2013091381994,44.2901943086067,19.4677442661546
19.8403434068944,36.7758865834771,4.36869577239306
16.3479276193314,41.1287049994131,15.1563219253451
200.271748543617,283.134257243141,256.450386387457
468.450120450055,634.891236789706,654.015859910433
45.3483871006505,0,5.12919885891403
365.578897889973,330.521222820438,344.839118685907
528.327863999721,562.03288612665,652.858479761901
139.401818641467,81.3874533862567,92.321268089094
99.9501412917568,6.8349979211003,3.65331779086418
37.9204124931247,13.2902570638551,11.2148228709005
32.1724350876641,0,0
278.551031459962,262.540293218232,270.164350855677
236.488463533769,277.52804471865,259.727574241951
281.701585367525,205.230521703017,232.164998509664
258.338389365364,160.350722184752,220.572162009064
199.015154859059,116.016187383009,148.378549025764
116.699194002596,66.0457823079561,82.8941814598257
67.3403975491207,70.5569563170401,60.2966942334255
263.858710337009,331.581698018831,340.781922974812
18.0828029235068,28.9521392359085,70.4264424050639
0.610657870515794,0,10.8374758442198
159.98762646613,238.687882840319,221.872088002381
349.109991023138,337.532217747725,295.383997117656
101.482591314683,87.7836820834617,58.2057819889727
76.3372923743506,52.8942909719373,27.8509656045293
10.6926492157489,8.80961494517089,1.0776992432457
27.6067415630868,19.6857525156801,18.2669287356908
294.142918332634,244.341839122421,255.339961405527
279.871328942876,224.580073532545,228.454572155174
276.918627049328,255.257923495972,252.872693819675
526.326469849269,663.456389708281,701.870826848867
346.665680928097,452.646752092639,397.267195337014
129.366072531523,98.9250858141476,78.0512111881176
46.8550737653142,0.659907072571229,8.41619421334805
280.436572245652,263.336024149614,269.915286037004
299.821497899217,252.81636686985,258.688367648802
208.080022827963,222.07009475186,213.747094913038
166.853650760201,177.670251518257,170.637187582602
127.91847322508,76.2808737589074,90.862268691242
33.1919675172793,31.9276817838945,2.22174511886228
26.2633710275105,48.7447828318732,21.1942953009825
86.0709934374333,157.909788279295,104.41322926351
241.944983584727,321.396277427832,307.105266121033
322.619557789713,302.210819316794,283.387434708246
293.517538959342,370.847916414318,355.881952604799
227.43329653971,301.184273123572,287.95879055352
225.532439045891,221.1192328329,209.684702349385
191.129621144676,260.800361728068,223.545115362444
220.384938137227,298.20357495776,273.942821201141
158.482589225119,152.454629992497,134.825381768222
232.183801540991,205.455810866995,231.301182548829
76.5144814416082,94.1045493025716,88.9542493924738
5.37298909583042,51.8190379955764,21.9881941960539
270.16695254433,529.001594557092,560.333823408767
294.554258242247,663.137307666397,628.364599747305
3.08551578915102,68.9416025160239,22.133172652514
206.682426869221,423.872250712513,462.753964863106
78.0065659190983,138.555528696918,85.1969170714569
226.068649552195,350.498297492,331.792272293285
234.47290103669,321.578669485556,302.080154283107
214.348928370304,253.361585729242,215.67795977433
280.736406986453,322.456178354002,274.346058495031
277.28529049085,335.706657716403,270.726456640522
257.373210984292,395.849465119605,330.301282624624
153.380310713299,199.902928822243,148.883873060805
165.85787108038,120.602134053294,93.6913375463931
44.0011546732202,20.0114926492089,17.1384069674005
91.8499092945437,144.731576775284,95.0046207810807
237.403735031101,349.976896917552,300.61063096216
209.523121489132,204.537718635331,172.267032798516
493.079181962627,684.887147915557,672.784769195847
381.18160328366,517.950195532258,467.628119293058
281.311837971225,328.908360786739,260.606850878541
182.678144323399,139.374963891171,135.398424288277
